"year" "age" "f" "m"
"946" 2010 97 0.310330912025827 0.334935897435897
"947" 2010 98 0.331791221826809 0.418579234972678
"948" 2010 99 0.370127504553734 0.37563025210084
"949" 2010 100 0.413296398891967 0.479411764705882
"950" 2010 101 0.474090909090909 0.551428571428571
"951" 2010 102 0.472222222222222 0.463157894736842
"952" 2010 103 0.549367088607595 0.4
"953" 2010 104 0.525 0.383333333333333
"954" 2010 105 0.555555555555556 0.4
"955" 2011 0 0.00375159779661697 0.00503359824519762
"956" 2011 1 0.00030756374693887 0.000351878532638812
"957" 2011 2 0.000164397878093102 0.000204715179490343
"958" 2011 3 0.000110343225506708 0.000113498265691135
"959" 2011 4 0.000102010507082229 0.000105704017324031
"960" 2011 5 7.32638751095142e-05 0.00011668100870732
"961" 2011 6 7.97443078513056e-05 9.14422268011071e-05
"962" 2011 7 4.87388022601807e-05 8.37510546429103e-05
"963" 2011 8 5.0358552896624e-05 9.88299805528103e-05
"964" 2011 9 6.15029265142533e-05 0.000110514118178597
"965" 2011 10 3.98218635304737e-05 9.20652456872194e-05
"966" 2011 11 8.75012558050602e-05 7.39565197294424e-05
"967" 2011 12 9.42104535919306e-05 0.00010469606731658
"968" 2011 13 7.74708554641744e-05 8.56419751992653e-05
"969" 2011 14 9.33661821664568e-05 0.000131991988660167
"970" 2011 15 9.39282933229103e-05 0.0001710649362498
"971" 2011 16 0.000120631627200019 0.00024041832789053
"972" 2011 17 0.000165985253520635 0.000316952842929195
"973" 2011 18 0.000178156823981058 0.000382411281958166
"974" 2011 19 0.000196315806694369 0.000424100653221698
"975" 2011 20 0.000179009888292486 0.00049283222765274
"976" 2011 21 0.000232447510108764 0.000505252303924728
"977" 2011 22 0.000232420215750076 0.000543119227726237
"978" 2011 23 0.000239246270228662 0.000465409715686376
"979" 2011 24 0.000244024675355345 0.000482229445302925
"980" 2011 25 0.000266607420573206 0.00058056657076951
"981" 2011 26 0.000269306561499002 0.000550490811433746
